match_id,match_venue,match_innings,batting_team,bowling_team,total_score,run_rate
829803.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Royal Challengers Bangalore,71.0,11.833333333333334
829803.0,"Punjab Cricket Association Stadium, Mohali",2.0,Royal Challengers Bangalore,Kings XI Punjab,61.0,10.166666666666666
829805.0,Wankhede Stadium,1.0,Mumbai Indians,Kolkata Knight Riders,43.0,7.166666666666667
829805.0,Wankhede Stadium,2.0,Kolkata Knight Riders,Mumbai Indians,46.0,7.666666666666667
829807.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Royal Challengers Bangalore,61.0,10.166666666666666
829809.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Chennai Super Kings,124.0,20.666666666666668
829809.0,"Punjab Cricket Association Stadium, Mohali",2.0,Chennai Super Kings,Kings XI Punjab,46.0,7.666666666666667
829811.0,Brabourne Stadium,1.0,Rajasthan Royals,Kolkata Knight Riders,66.0,11.0
829811.0,Brabourne Stadium,2.0,Kolkata Knight Riders,Rajasthan Royals,51.0,8.5
829813.0,M Chinnaswamy Stadium,1.0,Delhi Daredevils,Royal Challengers Bangalore,54.0,9.0
829815.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Mumbai Indians,31.0,5.166666666666667
829815.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Mumbai Indians,Sunrisers Hyderabad,38.0,6.333333333333333
829817.0,Wankhede Stadium,1.0,Mumbai Indians,Chennai Super Kings,48.0,8.0
829817.0,Wankhede Stadium,2.0,Chennai Super Kings,Mumbai Indians,54.0,9.0
829819.0,Maharashtra Cricket Association Stadium,1.0,Royal Challengers Bangalore,Rajasthan Royals,41.0,6.833333333333333
829819.0,Maharashtra Cricket Association Stadium,2.0,Rajasthan Royals,Royal Challengers Bangalore,40.0,6.666666666666667
829821.0,JSCA International Stadium Complex,1.0,Royal Challengers Bangalore,Chennai Super Kings,29.0,4.833333333333333
829821.0,JSCA International Stadium Complex,2.0,Chennai Super Kings,Royal Challengers Bangalore,34.0,5.666666666666667
829823.0,Eden Gardens,1.0,Mumbai Indians,Chennai Super Kings,61.0,10.166666666666666
829823.0,Eden Gardens,2.0,Chennai Super Kings,Mumbai Indians,31.0,5.166666666666667
980901.0,Wankhede Stadium,1.0,Mumbai Indians,Rising Pune Supergiants,37.0,6.166666666666667
980901.0,Wankhede Stadium,2.0,Rising Pune Supergiants,Mumbai Indians,51.0,8.5
980903.0,Eden Gardens,1.0,Delhi Daredevils,Kolkata Knight Riders,35.0,5.833333333333333
980903.0,Eden Gardens,2.0,Kolkata Knight Riders,Delhi Daredevils,47.0,7.833333333333333
980905.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Kings XI Punjab,Gujarat Lions,52.0,8.666666666666666
980905.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Gujarat Lions,Kings XI Punjab,57.0,9.5
980907.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Sunrisers Hyderabad,49.0,8.166666666666666
980907.0,M Chinnaswamy Stadium,2.0,Sunrisers Hyderabad,Royal Challengers Bangalore,56.0,9.333333333333334
980909.0,Eden Gardens,1.0,Kolkata Knight Riders,Mumbai Indians,40.0,6.666666666666667
980909.0,Eden Gardens,2.0,Mumbai Indians,Kolkata Knight Riders,53.0,8.833333333333334
980911.0,Saurashtra Cricket Association Stadium,1.0,Rising Pune Supergiants,Gujarat Lions,57.0,9.5
980911.0,Saurashtra Cricket Association Stadium,2.0,Gujarat Lions,Rising Pune Supergiants,58.0,9.666666666666666
980913.0,Feroz Shah Kotla,1.0,Kings XI Punjab,Delhi Daredevils,37.0,6.166666666666667
980913.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Kings XI Punjab,28.0,4.666666666666667
980915.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Kolkata Knight Riders,36.0,6.0
980915.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Kolkata Knight Riders,Sunrisers Hyderabad,36.0,6.0
980917.0,Wankhede Stadium,1.0,Mumbai Indians,Gujarat Lions,31.0,5.166666666666667
980917.0,Wankhede Stadium,2.0,Gujarat Lions,Mumbai Indians,42.0,7.0
980919.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Rising Pune Supergiants,Kings XI Punjab,45.0,7.5
980919.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Kings XI Punjab,Rising Pune Supergiants,50.0,8.333333333333334
980921.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Delhi Daredevils,63.0,10.5
980921.0,M Chinnaswamy Stadium,2.0,Delhi Daredevils,Royal Challengers Bangalore,51.0,8.5
980923.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Mumbai Indians,Sunrisers Hyderabad,40.0,6.666666666666667
980923.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Mumbai Indians,32.0,5.333333333333333
980925.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Kings XI Punjab,Kolkata Knight Riders,41.0,6.833333333333333
980925.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Kolkata Knight Riders,Kings XI Punjab,65.0,10.833333333333334
980927.0,Wankhede Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,49.0,8.166666666666666
980927.0,Wankhede Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,47.0,7.833333333333333
980929.0,Saurashtra Cricket Association Stadium,1.0,Gujarat Lions,Sunrisers Hyderabad,50.0,8.333333333333334
980929.0,Saurashtra Cricket Association Stadium,2.0,Sunrisers Hyderabad,Gujarat Lions,63.0,10.5
980931.0,Maharashtra Cricket Association Stadium,1.0,Royal Challengers Bangalore,Rising Pune Supergiants,44.0,7.333333333333333
980931.0,Maharashtra Cricket Association Stadium,2.0,Rising Pune Supergiants,Royal Challengers Bangalore,36.0,6.0
980933.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Mumbai Indians,40.0,6.666666666666667
980933.0,Feroz Shah Kotla,2.0,Mumbai Indians,Delhi Daredevils,52.0,8.666666666666666
980935.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Kings XI Punjab,Sunrisers Hyderabad,35.0,5.833333333333333
980935.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Kings XI Punjab,65.0,10.833333333333334
980937.0,Saurashtra Cricket Association Stadium,1.0,Royal Challengers Bangalore,Gujarat Lions,50.0,8.333333333333334
980937.0,Saurashtra Cricket Association Stadium,2.0,Gujarat Lions,Royal Challengers Bangalore,68.0,11.333333333333334
980939.0,Maharashtra Cricket Association Stadium,1.0,Rising Pune Supergiants,Kolkata Knight Riders,31.0,5.166666666666667
980939.0,Maharashtra Cricket Association Stadium,2.0,Kolkata Knight Riders,Rising Pune Supergiants,59.0,9.833333333333334
980941.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Mumbai Indians,Kings XI Punjab,39.0,6.5
980941.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Kings XI Punjab,Mumbai Indians,40.0,6.666666666666667
980943.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Rising Pune Supergiants,27.0,4.5
980943.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Rising Pune Supergiants,Sunrisers Hyderabad,46.0,7.666666666666667
980945.0,Feroz Shah Kotla,1.0,Gujarat Lions,Delhi Daredevils,71.0,11.833333333333334
980945.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Gujarat Lions,22.0,3.6666666666666665
980947.0,Wankhede Stadium,1.0,Kolkata Knight Riders,Mumbai Indians,59.0,9.833333333333334
980947.0,Wankhede Stadium,2.0,Mumbai Indians,Kolkata Knight Riders,64.0,10.666666666666666
980949.0,Maharashtra Cricket Association Stadium,1.0,Rising Pune Supergiants,Gujarat Lions,48.0,8.0
980949.0,Maharashtra Cricket Association Stadium,2.0,Gujarat Lions,Rising Pune Supergiants,72.0,12.0
980951.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kolkata Knight Riders,37.0,6.166666666666667
980951.0,Feroz Shah Kotla,2.0,Kolkata Knight Riders,Delhi Daredevils,43.0,7.166666666666667
980953.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Royal Challengers Bangalore,49.0,8.166666666666666
980953.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Royal Challengers Bangalore,Sunrisers Hyderabad,45.0,7.5
980955.0,Saurashtra Cricket Association Stadium,1.0,Kings XI Punjab,Gujarat Lions,59.0,9.833333333333334
980955.0,Saurashtra Cricket Association Stadium,2.0,Gujarat Lions,Kings XI Punjab,36.0,6.0
980957.0,Maharashtra Cricket Association Stadium,1.0,Rising Pune Supergiants,Mumbai Indians,54.0,9.0
980957.0,Maharashtra Cricket Association Stadium,2.0,Mumbai Indians,Rising Pune Supergiants,47.0,7.833333333333333
980959.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kolkata Knight Riders,40.0,6.666666666666667
980959.0,M Chinnaswamy Stadium,2.0,Kolkata Knight Riders,Royal Challengers Bangalore,37.0,6.166666666666667
980961.0,Saurashtra Cricket Association Stadium,1.0,Gujarat Lions,Delhi Daredevils,35.0,5.833333333333333
980961.0,Saurashtra Cricket Association Stadium,2.0,Delhi Daredevils,Gujarat Lions,61.0,10.166666666666666
980963.0,Eden Gardens,1.0,Kolkata Knight Riders,Kings XI Punjab,40.0,6.666666666666667
980963.0,Eden Gardens,2.0,Kings XI Punjab,Kolkata Knight Riders,37.0,6.166666666666667
980965.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Rising Pune Supergiants,48.0,8.0
980965.0,Feroz Shah Kotla,2.0,Rising Pune Supergiants,Delhi Daredevils,50.0,8.333333333333334
980967.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Gujarat Lions,Sunrisers Hyderabad,26.0,4.333333333333333
980967.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Gujarat Lions,38.0,6.333333333333333
980969.0,M Chinnaswamy Stadium,1.0,Rising Pune Supergiants,Royal Challengers Bangalore,60.0,10.0
980969.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Rising Pune Supergiants,46.0,7.666666666666667
980971.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Kings XI Punjab,Delhi Daredevils,45.0,7.5
980971.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Delhi Daredevils,Kings XI Punjab,51.0,8.5
980973.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Sunrisers Hyderabad,Mumbai Indians,51.0,8.5
980973.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Mumbai Indians,Sunrisers Hyderabad,32.0,5.333333333333333
980975.0,Eden Gardens,1.0,Kolkata Knight Riders,Gujarat Lions,28.0,4.666666666666667
980975.0,Eden Gardens,2.0,Gujarat Lions,Kolkata Knight Riders,46.0,7.666666666666667
980977.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Royal Challengers Bangalore,Kings XI Punjab,56.0,9.333333333333334
980977.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Kings XI Punjab,Royal Challengers Bangalore,50.0,8.333333333333334
980979.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Sunrisers Hyderabad,Rising Pune Supergiants,34.0,5.666666666666667
980979.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Rising Pune Supergiants,Sunrisers Hyderabad,25.0,4.166666666666667
980981.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,25.0,4.166666666666667
980981.0,M Chinnaswamy Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,39.0,6.5
980983.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Delhi Daredevils,51.0,8.5
980983.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Delhi Daredevils,Sunrisers Hyderabad,49.0,8.166666666666666
980985.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Mumbai Indians,Kings XI Punjab,21.0,3.5
980985.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Kings XI Punjab,Mumbai Indians,31.0,5.166666666666667
980987.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Gujarat Lions,42.0,7.0
980987.0,M Chinnaswamy Stadium,2.0,Gujarat Lions,Royal Challengers Bangalore,40.0,6.666666666666667
980989.0,Eden Gardens,1.0,Rising Pune Supergiants,Kolkata Knight Riders,37.0,6.166666666666667
980991.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Kings XI Punjab,Sunrisers Hyderabad,113.0,18.833333333333332
980991.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Sunrisers Hyderabad,Kings XI Punjab,55.0,9.166666666666666
980993.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Mumbai Indians,Delhi Daredevils,45.0,7.5
980993.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Delhi Daredevils,Mumbai Indians,49.0,8.166666666666666
980995.0,Eden Gardens,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,51.0,8.5
980995.0,Eden Gardens,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,63.0,10.5
980997.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Delhi Daredevils,Rising Pune Supergiants,28.0,4.666666666666667
980997.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Rising Pune Supergiants,Delhi Daredevils,40.0,6.666666666666667
980999.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kings XI Punjab,63.0,10.5
980999.0,M Chinnaswamy Stadium,2.0,Kings XI Punjab,Royal Challengers Bangalore,57.0,9.5
981001.0,Green Park,1.0,Kolkata Knight Riders,Gujarat Lions,40.0,6.666666666666667
981001.0,Green Park,2.0,Gujarat Lions,Kolkata Knight Riders,54.0,9.0
981003.0,Shaheed Veer Narayan Singh International Stadium,1.0,Sunrisers Hyderabad,Delhi Daredevils,46.0,7.666666666666667
981003.0,Shaheed Veer Narayan Singh International Stadium,2.0,Delhi Daredevils,Sunrisers Hyderabad,37.0,6.166666666666667
981005.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Kings XI Punjab,Rising Pune Supergiants,52.0,8.666666666666666
981005.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Rising Pune Supergiants,Kings XI Punjab,44.0,7.333333333333333
981007.0,Green Park,1.0,Mumbai Indians,Gujarat Lions,49.0,8.166666666666666
981007.0,Green Park,2.0,Gujarat Lions,Mumbai Indians,70.0,11.666666666666666
981009.0,Eden Gardens,1.0,Kolkata Knight Riders,Sunrisers Hyderabad,48.0,8.0
981009.0,Eden Gardens,2.0,Sunrisers Hyderabad,Kolkata Knight Riders,48.0,8.0
981011.0,Shaheed Veer Narayan Singh International Stadium,1.0,Delhi Daredevils,Royal Challengers Bangalore,43.0,7.166666666666667
981011.0,Shaheed Veer Narayan Singh International Stadium,2.0,Royal Challengers Bangalore,Delhi Daredevils,49.0,8.166666666666666
981013.0,M Chinnaswamy Stadium,1.0,Gujarat Lions,Royal Challengers Bangalore,23.0,3.8333333333333335
981013.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Gujarat Lions,31.0,5.166666666666667
981015.0,Feroz Shah Kotla,1.0,Sunrisers Hyderabad,Kolkata Knight Riders,42.0,7.0
981015.0,Feroz Shah Kotla,2.0,Kolkata Knight Riders,Sunrisers Hyderabad,46.0,7.666666666666667
981017.0,Feroz Shah Kotla,1.0,Gujarat Lions,Sunrisers Hyderabad,38.0,6.333333333333333
981017.0,Feroz Shah Kotla,2.0,Sunrisers Hyderabad,Gujarat Lions,46.0,7.666666666666667
981019.0,M Chinnaswamy Stadium,1.0,Sunrisers Hyderabad,Royal Challengers Bangalore,53.0,8.833333333333334
981019.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Sunrisers Hyderabad,59.0,9.833333333333334
1082591.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Royal Challengers Bangalore,59.0,9.833333333333334
1082591.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Royal Challengers Bangalore,Sunrisers Hyderabad,54.0,9.0
1082592.0,Maharashtra Cricket Association Stadium,1.0,Mumbai Indians,Rising Pune Supergiant,61.0,10.166666666666666
1082592.0,Maharashtra Cricket Association Stadium,2.0,Rising Pune Supergiant,Mumbai Indians,59.0,9.833333333333334
1082593.0,Saurashtra Cricket Association Stadium,1.0,Gujarat Lions,Kolkata Knight Riders,52.0,8.666666666666666
1082593.0,Saurashtra Cricket Association Stadium,2.0,Kolkata Knight Riders,Gujarat Lions,73.0,12.166666666666666
1082595.0,M.Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Delhi Daredevils,41.0,6.833333333333333
1082595.0,M.Chinnaswamy Stadium,2.0,Delhi Daredevils,Royal Challengers Bangalore,43.0,7.166666666666667
1082594.0,Holkar Cricket Stadium,1.0,Rising Pune Supergiant,Kings XI Punjab,35.0,5.833333333333333
1082594.0,Holkar Cricket Stadium,2.0,Kings XI Punjab,Rising Pune Supergiant,56.0,9.333333333333334
1082596.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Gujarat Lions,Sunrisers Hyderabad,40.0,6.666666666666667
1082596.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Gujarat Lions,59.0,9.833333333333334
1082597.0,Wankhede Stadium,1.0,Kolkata Knight Riders,Mumbai Indians,56.0,9.333333333333334
1082597.0,Wankhede Stadium,2.0,Mumbai Indians,Kolkata Knight Riders,48.0,8.0
1082598.0,Holkar Cricket Stadium,1.0,Royal Challengers Bangalore,Kings XI Punjab,23.0,3.8333333333333335
1082598.0,Holkar Cricket Stadium,2.0,Kings XI Punjab,Royal Challengers Bangalore,62.0,10.333333333333334
1082599.0,Maharashtra Cricket Association Stadium,1.0,Delhi Daredevils,Rising Pune Supergiant,61.0,10.166666666666666
1082599.0,Maharashtra Cricket Association Stadium,2.0,Rising Pune Supergiant,Delhi Daredevils,49.0,8.166666666666666
1082600.0,Wankhede Stadium,1.0,Sunrisers Hyderabad,Mumbai Indians,34.0,5.666666666666667
1082600.0,Wankhede Stadium,2.0,Mumbai Indians,Sunrisers Hyderabad,61.0,10.166666666666666
1082601.0,Eden Gardens,1.0,Kings XI Punjab,Kolkata Knight Riders,57.0,9.5
1082601.0,Eden Gardens,2.0,Kolkata Knight Riders,Kings XI Punjab,76.0,12.666666666666666
1082602.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,41.0,6.833333333333333
1082602.0,M Chinnaswamy Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,21.0,3.5
1082603.0,Saurashtra Cricket Association Stadium,1.0,Rising Pune Supergiant,Gujarat Lions,64.0,10.666666666666666
1082603.0,Saurashtra Cricket Association Stadium,2.0,Gujarat Lions,Rising Pune Supergiant,61.0,10.166666666666666
1082604.0,Eden Gardens,1.0,Kolkata Knight Riders,Sunrisers Hyderabad,40.0,6.666666666666667
1082604.0,Eden Gardens,2.0,Sunrisers Hyderabad,Kolkata Knight Riders,45.0,7.5
1082605.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kings XI Punjab,49.0,8.166666666666666
1082605.0,Feroz Shah Kotla,2.0,Kings XI Punjab,Delhi Daredevils,40.0,6.666666666666667
1082606.0,Wankhede Stadium,1.0,Gujarat Lions,Mumbai Indians,46.0,7.666666666666667
1082606.0,Wankhede Stadium,2.0,Mumbai Indians,Gujarat Lions,56.0,9.333333333333334
1082607.0,M Chinnaswamy Stadium,1.0,Rising Pune Supergiant,Royal Challengers Bangalore,54.0,9.0
1082607.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Rising Pune Supergiant,42.0,7.0
1082608.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kolkata Knight Riders,53.0,8.833333333333334
1082608.0,Feroz Shah Kotla,2.0,Kolkata Knight Riders,Delhi Daredevils,49.0,8.166666666666666
1082609.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Kings XI Punjab,29.0,4.833333333333333
1082609.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Kings XI Punjab,Sunrisers Hyderabad,47.0,7.833333333333333
1082610.0,Saurashtra Cricket Association Stadium,1.0,Royal Challengers Bangalore,Gujarat Lions,45.0,7.5
1082610.0,Saurashtra Cricket Association Stadium,2.0,Gujarat Lions,Royal Challengers Bangalore,57.0,9.5
1082611.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Delhi Daredevils,39.0,6.5
1082611.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Delhi Daredevils,Sunrisers Hyderabad,56.0,9.333333333333334
1082612.0,Holkar Cricket Stadium,1.0,Kings XI Punjab,Mumbai Indians,46.0,7.666666666666667
1082612.0,Holkar Cricket Stadium,2.0,Mumbai Indians,Kings XI Punjab,81.0,13.5
1082613.0,Eden Gardens,1.0,Kolkata Knight Riders,Gujarat Lions,65.0,10.833333333333334
1082613.0,Eden Gardens,2.0,Gujarat Lions,Kolkata Knight Riders,72.0,12.0
1082614.0,Wankhede Stadium,1.0,Mumbai Indians,Delhi Daredevils,48.0,8.0
1082614.0,Wankhede Stadium,2.0,Delhi Daredevils,Mumbai Indians,22.0,3.6666666666666665
1082615.0,Maharashtra Cricket Association Stadium,1.0,Sunrisers Hyderabad,Rising Pune Supergiant,45.0,7.5
1082615.0,Maharashtra Cricket Association Stadium,2.0,Rising Pune Supergiant,Sunrisers Hyderabad,55.0,9.166666666666666
1082616.0,Saurashtra Cricket Association Stadium,1.0,Kings XI Punjab,Gujarat Lions,50.0,8.333333333333334
1082616.0,Saurashtra Cricket Association Stadium,2.0,Gujarat Lions,Kings XI Punjab,50.0,8.333333333333334
1082617.0,Eden Gardens,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,65.0,10.833333333333334
1082617.0,Eden Gardens,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,39.0,6.5
1082618.0,Wankhede Stadium,1.0,Rising Pune Supergiant,Mumbai Indians,48.0,8.0
1082618.0,Wankhede Stadium,2.0,Mumbai Indians,Rising Pune Supergiant,44.0,7.333333333333333
1082620.0,Maharashtra Cricket Association Stadium,1.0,Rising Pune Supergiant,Kolkata Knight Riders,57.0,9.5
1082620.0,Maharashtra Cricket Association Stadium,2.0,Kolkata Knight Riders,Rising Pune Supergiant,45.0,7.5
1082621.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Gujarat Lions,35.0,5.833333333333333
1082621.0,M Chinnaswamy Stadium,2.0,Gujarat Lions,Royal Challengers Bangalore,49.0,8.166666666666666
1082622.0,Eden Gardens,1.0,Delhi Daredevils,Kolkata Knight Riders,53.0,8.833333333333334
1082622.0,Eden Gardens,2.0,Kolkata Knight Riders,Delhi Daredevils,47.0,7.833333333333333
1082623.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Sunrisers Hyderabad,Kings XI Punjab,60.0,10.0
1082623.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Kings XI Punjab,Sunrisers Hyderabad,59.0,9.833333333333334
1082624.0,Maharashtra Cricket Association Stadium,1.0,Rising Pune Supergiant,Royal Challengers Bangalore,43.0,7.166666666666667
1082624.0,Maharashtra Cricket Association Stadium,2.0,Royal Challengers Bangalore,Rising Pune Supergiant,39.0,6.5
1082625.0,Saurashtra Cricket Association Stadium,1.0,Gujarat Lions,Mumbai Indians,48.0,8.0
1082625.0,Saurashtra Cricket Association Stadium,2.0,Mumbai Indians,Gujarat Lions,61.0,10.166666666666666
1082626.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Delhi Daredevils,Kings XI Punjab,25.0,4.166666666666667
1082626.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Kings XI Punjab,Delhi Daredevils,49.0,8.166666666666666
1082627.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Kolkata Knight Riders,78.0,13.0
1082627.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Kolkata Knight Riders,Sunrisers Hyderabad,44.0,7.333333333333333
1082628.0,Wankhede Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,52.0,8.666666666666666
1082628.0,Wankhede Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,55.0,9.166666666666666
1082629.0,Maharashtra Cricket Association Stadium,1.0,Gujarat Lions,Rising Pune Supergiant,55.0,9.166666666666666
1082629.0,Maharashtra Cricket Association Stadium,2.0,Rising Pune Supergiant,Gujarat Lions,43.0,7.166666666666667
1082630.0,Feroz Shah Kotla,1.0,Sunrisers Hyderabad,Delhi Daredevils,66.0,11.0
1082630.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Sunrisers Hyderabad,62.0,10.333333333333334
1082631.0,Eden Gardens,1.0,Kolkata Knight Riders,Rising Pune Supergiant,41.0,6.833333333333333
1082631.0,Eden Gardens,2.0,Rising Pune Supergiant,Kolkata Knight Riders,70.0,11.666666666666666
1082632.0,Feroz Shah Kotla,1.0,Gujarat Lions,Delhi Daredevils,58.0,9.666666666666666
1082632.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Gujarat Lions,63.0,10.5
1082633.0,M Chinnaswamy Stadium,1.0,Kings XI Punjab,Royal Challengers Bangalore,35.0,5.833333333333333
1082633.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kings XI Punjab,46.0,7.666666666666667
1082634.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Rising Pune Supergiant,Sunrisers Hyderabad,34.0,5.666666666666667
1082634.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Rising Pune Supergiant,47.0,7.833333333333333
1082635.0,Feroz Shah Kotla,1.0,Mumbai Indians,Delhi Daredevils,56.0,9.333333333333334
1082635.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Mumbai Indians,35.0,5.833333333333333
1082636.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kolkata Knight Riders,40.0,6.666666666666667
1082636.0,M Chinnaswamy Stadium,2.0,Kolkata Knight Riders,Royal Challengers Bangalore,105.0,17.5
1082637.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Kings XI Punjab,Gujarat Lions,44.0,7.333333333333333
1082637.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Gujarat Lions,Kings XI Punjab,58.0,9.666666666666666
1082638.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Mumbai Indians,Sunrisers Hyderabad,36.0,6.0
1082638.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Mumbai Indians,43.0,7.166666666666667
1082639.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Kings XI Punjab,Kolkata Knight Riders,41.0,6.833333333333333
1082639.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Kolkata Knight Riders,Kings XI Punjab,61.0,10.166666666666666
1082640.0,Green Park,1.0,Gujarat Lions,Delhi Daredevils,50.0,8.333333333333334
1082640.0,Green Park,2.0,Delhi Daredevils,Gujarat Lions,64.0,10.666666666666666
